web_scraper_order,web_scraper_start_url,article_type,price,address,image_link
1764950570-4895,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Chemise homme,10 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3441158_uploaded_image1_1637092598.jpg
1764950570-4896,https://sn.coinafrique.com/categorie/vetements-homme?page=61,T-shirt homme,7 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3439945_uploaded_image1_1637052110.jpg
1764950570-4897,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Chemise homme,20 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3439938_uploaded_image1_1637051490.jpg
1764950570-4898,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Vêtements,14 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3484498_uploaded_image1_1639532577.jpg
1764950570-4899,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Pulls homme,8 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3484324_uploaded_image1_1639518064.jpg
1764950570-4900,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Tunique homme,15 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3484085_uploaded_image1_1639506885.jpg
1764950570-4901,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Pull-over à capuche,15 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3484067_uploaded_image1_1639505988.jpg
1764950570-4902,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Pantalon kaki homme,6 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3483657_uploaded_image1_1639491458.jpg
1764950570-4903,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Pantalon homme,6 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3483654_uploaded_image2_1639491400.jpeg
1764950570-4904,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Pull homme,10 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3483590_uploaded_image1_1639489765.jpg
1764950570-4905,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Chemise homme,20 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3438501_uploaded_image1_1636972288.jpg
1764950570-4906,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Chemise homme,20 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3438496_uploaded_image1_1636972139.jpg
1764950570-4907,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Veste homme,35 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3482908_uploaded_image1_1639458619.jpg
1764950570-4908,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Pantalons kaki Zara,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3482508_uploaded_image1_1639424358.jpg
1764950570-4909,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Boubou homme,35 000CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3481726_uploaded_image1_1639391795.jpg
1764950570-4910,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Chemises longues manches,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3480995_uploaded_image1_1639329915.jpg
1764950570-4911,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Pull homme,Prix sur demande,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3480798_uploaded_image1_1639317729.jpg
1764950570-4912,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Chemises coton,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3480682_uploaded_image1_1639311754.jpg
1764950570-4913,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Blouson,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3480299_uploaded_image1_1639265085.jpg
1764950570-4914,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Vêtements de Sport,10 000CFA,"Diourbel, Sénégal",https://images.coinafrique.com/thumb_3479862_uploaded_image1_1639235393.jpg
1764950570-4915,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Vêtements de Sport,15 000CFA,"Diourbel, Sénégal",https://images.coinafrique.com/thumb_3479859_uploaded_image1_1639235301.jpg
1764950570-4916,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Blousons,25 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3479203_uploaded_image1_1639187414.jpg
1764950570-4917,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Veste blazer homme,20 000CFA,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3479076_uploaded_image1_1639177979.jpg
1764950570-4918,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Ensemble blouson,Prix sur demande,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3478805_uploaded_image2_1639161134.jpeg
1764950570-4919,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Pull-over homme,7 000CFA,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_3478671_uploaded_image1_1639154184.jpg
1764950570-4920,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Ensemble homme,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3478357_uploaded_image1_1639143264.jpg
1764950570-4921,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Vêtements homme,35 000CFA,"Mermoz-Sacré-Cœur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3477337_uploaded_image1_1639081863.jpg
1764950570-4922,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Veste blazer sport,40 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3477175_uploaded_image1_1639074762.jpg
1764950570-4923,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Veste blazer sport,40 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3477170_uploaded_image1_1639074581.jpg
1764950570-4924,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Pull zara,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3477083_uploaded_image1_1639071394.jpg
1764950570-4925,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Veste homme,50 000CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3476854_uploaded_image3_1639062864.jpeg
1764950570-4926,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Pull-over homme,8 500CFA,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3476623_uploaded_image1_1639055265.jpg
1764950570-4927,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Sweats,Prix sur demande,"Guédiawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3475894_uploaded_image1_1639012738.jpg
1764950570-4928,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Ensemble Gucci,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3475742_uploaded_image1_1639003196.jpg
1764950570-4929,https://sn.coinafrique.com/categorie/vetements-homme?page=61,T-shirt Off White,13 000CFA,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3475468_uploaded_image2_1638988363.jpeg
1764950570-4930,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Tunique homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3474960_uploaded_image2_1638972048.jpeg
1764950570-4931,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Boubou traditionnel homme,Prix sur demande,"Ziguinchor, Sénégal",https://images.coinafrique.com/thumb_3474926_uploaded_image3_1638971195.jpeg
1764950570-4932,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Chemise homme,10 000CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3474489_uploaded_image1_1638959674.jpg
1764950570-4933,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Ensemble homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3474459_uploaded_image1_1638958730.jpg
1764950570-4934,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Pull -over Adidas homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3474450_uploaded_image2_1638958612.jpeg
1764950570-4935,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Veste - Chemise - Kaki,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3473959_uploaded_image1_1638918875.jpg
1764950570-4936,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Veste - chemise -  kaki,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3473767_uploaded_image1_1638908289.jpg
1764950570-4937,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Blazer homme,65 000CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3473497_uploaded_image3_1638896484.jpeg
1764950570-4938,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Ensemble homme,40 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3473463_uploaded_image3_1638895758.jpeg
1764950570-4939,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Chemises homme,6 500CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3473386_uploaded_image1_1638893895.jpg
1764950570-4940,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Chemises homme,6 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3473375_uploaded_image2_1638893750.jpeg
1764950570-4941,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Liquette jean,15 000CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3472279_uploaded_image1_1638842084.jpg
1764950570-4942,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Sweats Zara,20 000CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3472278_uploaded_image1_1638841999.jpg
1764950570-4943,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Pantalon Turquie,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3472166_uploaded_image1_1638832500.jpg
1764950570-4944,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Blouson Turquie,12 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3472161_uploaded_image1_1638832377.jpg
1764950570-4945,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Pulls collants,6 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3472156_uploaded_image1_1638832157.jpg
1764950570-4946,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Ensemble pull,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3472130_uploaded_image1_1638830964.jpg
1764950570-4947,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Ensemble pull homme,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3472124_uploaded_image1_1638830594.jpg
1764950570-4948,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Ensemble homme,15 000CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3472068_uploaded_image1_1638827331.jpg
1764950570-4949,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Ensemble homme,15 000CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3472066_uploaded_image1_1638827205.jpg
1764950570-4950,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Survêtement Sauna Suit,9 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3471746_uploaded_image1_1638814315.jpg
1764950570-4951,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Blazer homme,30 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3470935_uploaded_image1_1638789085.jpg
1764950570-4952,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Collant homme,7 000CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3470928_uploaded_image1_1638788831.jpg
1764950570-4953,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Ensemble blouson homme,25 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3470858_uploaded_image1_1638786863.jpg
1764950570-4954,https://sn.coinafrique.com/categorie/vetements-homme?page=61,Pull à capuche homme,8 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3470846_uploaded_image1_1638786588.jpg
